Row,Name,Count,crank1,crankx
2964,PAULO ,6,-304Ê ,-1683Ê
2964,PENIEL ,6,Ê:Ê ,Ê:Ê
2964,PHEONIX ,6,+351Ê ,Ê:Ê
2964,PHINEAS ,6,-561Ê ,+688Ê
2964,PIP ,6,-1044Ê ,-385Ê
2964,PIRAN ,6,-1044Ê ,-1683Ê
2964,POYRAZ ,6,-10Ê ,Ê:Ê
2964,PREET ,6,+1721Ê ,+688Ê
2964,QUSAI ,6,Ê:Ê ,+688Ê
2964,RAFFAELE ,6,-1347Ê ,Ê:Ê
2964,RAMADAN ,6,Ê:Ê ,Ê:Ê
2964,RAMIRO ,6,+1721Ê ,Ê:Ê
2964,RAMY ,6,+351Ê ,+46Ê
2964,RANA ,6,-10Ê ,-385Ê
2964,RANDY ,6,+351Ê ,+46Ê
2964,RANELL ,6,-10Ê ,Ê:Ê
2964,RAURI ,6,Ê:Ê ,Ê:Ê
2964,RAYDEN ,6,+1721Ê ,Ê:Ê
2964,RAYLAN ,6,Ê:Ê ,Ê:Ê
2964,RAYN ,6,-561Ê ,-1367Ê
2964,RED ,6,+858Ê ,Ê:Ê
2964,REGGIE-LEE ,6,+351Ê ,Ê:Ê
2964,REJUS ,6,+1721Ê ,Ê:Ê
2964,RENO ,6,-304Ê ,Ê:Ê
2964,REYAAN ,6,+858Ê ,+688Ê
2964,RHETT ,6,+351Ê ,+46Ê
2964,RHYLEY ,6,-10Ê ,Ê:Ê
2964,RIAD ,6,-561Ê ,Ê:Ê
2964,RIVAN ,6,+1721Ê ,+688Ê
2964,ROBBY ,6,-561Ê ,+46Ê
2964,ROMANO ,6,-304Ê ,-1085Ê
2964,ROMARI ,6,Ê:Ê ,Ê:Ê
2964,RONAV ,6,-10Ê ,Ê:Ê
2964,ROYAL ,6,+1721Ê ,Ê:Ê
2964,RUAIRIDH ,6,-304Ê ,-385Ê
2964,RUBAN ,6,-561Ê ,+688Ê
2964,RUDEY ,6,+1721Ê ,Ê:Ê
2964,RYAAN ,6,-304Ê ,-1085Ê
2964,SA'AD ,6,-10Ê ,-893Ê
2964,SADIQ ,6,-10Ê ,-385Ê
2964,SAHAND ,6,-10Ê ,Ê:Ê
2964,SAHEJ ,6,+858Ê ,Ê:Ê
2964,SAJJAD ,6,+351Ê ,+46Ê
2964,SAMPSON ,6,+351Ê ,+688Ê
2964,SAN ,6,-304Ê ,Ê:Ê
2964,SHADRACH ,6,+351Ê ,Ê:Ê
2964,SHAHID ,6,-748Ê ,-893Ê
2964,SHAHIR ,6,+351Ê ,+46Ê
2964,SHAHZAD ,6,+1721Ê ,-385Ê
2964,SHAHZAIN ,6,-748Ê ,Ê:Ê
2964,SHIVEN ,6,-1560Ê ,+688Ê
2964,SHOURYA ,6,Ê:Ê ,Ê:Ê
2964,SHREYAN ,6,-561Ê ,Ê:Ê
2964,SHUAYB ,6,-10Ê ,-659Ê
2964,SIMBARASHE ,6,+1721Ê ,Ê:Ê
2964,SINA ,6,+351Ê ,-1085Ê
2964,SINAN ,6,-1044Ê ,-893Ê
2964,SIRAC ,6,-304Ê ,Ê:Ê
2964,SKY ,6,+351Ê ,-659Ê
2964,SOFIAN ,6,-1258Ê ,-1465Ê
2964,SOUL ,6,+351Ê ,-893Ê
2964,SRI ,6,-10Ê ,+688Ê
2964,STELIOS ,6,Ê:Ê ,Ê:Ê
2964,STELLAN ,6,+858Ê ,Ê:Ê
2964,STEPHAN ,6,-1168Ê ,-1616Ê
2964,STERLING ,6,-10Ê ,Ê:Ê
2964,STEWART ,6,-561Ê ,-1616Ê
2964,SUHAIL ,6,-561Ê ,-1553Ê
2964,SULAYMAAN ,6,-561Ê ,+46Ê
2964,SULLY ,6,+1721Ê ,Ê:Ê
2964,TAFARI ,6,-304Ê ,-1367Ê
2964,TAHEEM ,6,-1168Ê ,Ê:Ê
2964,TAKSH ,6,Ê:Ê ,Ê:Ê
2964,TANAKA ,6,-304Ê ,-1853Ê
2964,TANVIR ,6,+351Ê ,-1853Ê
2964,TASEEN ,6,-1258Ê ,+688Ê
2964,TEE-JAY ,6,+858Ê ,-1085Ê
2964,TEEGAN ,6,Ê:Ê ,Ê:Ê
2964,TEGH ,6,+1721Ê ,Ê:Ê
2964,TENZIN ,6,-561Ê ,+46Ê
2964,TILAK ,6,Ê:Ê ,Ê:Ê
2964,TITAS ,6,+351Ê ,Ê:Ê
2964,TOBECHUKWU ,6,-10Ê ,Ê:Ê
2964,TORBEN ,6,-561Ê ,Ê:Ê
2964,TYGER ,6,+351Ê ,Ê:Ê
2964,TYLER-JAI ,6,+351Ê ,Ê:Ê
2964,UGOCHUKWU ,6,-10Ê ,Ê:Ê
2964,USAYD ,6,+351Ê ,-659Ê
2964,UZAYR ,6,-561Ê ,-1553Ê
2964,VEERAN ,6,+858Ê ,Ê:Ê
2964,VIVAN ,6,-304Ê ,Ê:Ê
2964,VIYAN ,6,-561Ê ,Ê:Ê
2964,WILDAN ,6,+1721Ê ,Ê:Ê
2964,XIN ,6,Ê:Ê ,+688Ê
2964,YAD ,6,-1347Ê ,+46Ê
2964,YAHYE ,6,-1168Ê ,-1683Ê
2964,YANNICK ,6,-1044Ê ,-893Ê
2964,YASAR ,6,Ê:Ê ,Ê:Ê
2964,YASHVEER ,6,+1721Ê ,Ê:Ê
2964,YAW ,6,+858Ê ,-659Ê
2964,YOAV ,6,Ê:Ê ,+688Ê
2964,YURI ,6,-909Ê ,-893Ê
2964,ZAAKIR ,6,+858Ê ,-385Ê
2964,ZACCHAEUS ,6,Ê:Ê ,+46Ê
2964,ZEIN ,6,Ê:Ê ,+688Ê
2964,ZENO ,6,+351Ê ,Ê:Ê
2964,ZIAH ,6,+858Ê ,Ê:Ê
2964,ZIAN ,6,-304Ê ,+46Ê
2964,ZIDAAN ,6,-304Ê ,Ê:Ê
2964,ZUHAIR ,6,-304Ê ,-659Ê
2964,ZVI ,6,+858Ê ,+688Ê
3362,AALIYAN ,5,Ê:Ê ,Ê:Ê
3362,AARIF ,5,Ê:Ê ,Ê:Ê
3362,AARIT ,5,Ê:Ê ,Ê:Ê
3362,AARON-JAMES ,5,+1323Ê ,Ê:Ê
3362,AARYA ,5,-408Ê ,Ê:Ê
3362,AAYAAN ,5,+460Ê ,Ê:Ê
3362,AAYANSH ,5,-47Ê ,Ê:Ê
3362,ABAN ,5,-408Ê ,Ê:Ê
3362,ABDERAHMAN ,5,Ê:Ê ,Ê:Ê
3362,ABDIMALIK ,5,-47Ê ,-1057Ê
3362,ABDUL-MOMIN ,5,Ê:Ê ,Ê:Ê
3362,ABHIJOT ,5,-408Ê ,Ê:Ê
3362,ABHIRAJ ,5,+460Ê ,-783Ê
3362,ABINASH ,5,Ê:Ê ,Ê:Ê
3362,ABRAR ,5,-408Ê ,-1291Ê
3362,ADEDAMOLA ,5,+460Ê ,Ê:Ê
3362,ADEMIDE ,5,Ê:Ê ,Ê:Ê
3362,ADHVIK ,5,Ê:Ê ,Ê:Ê
3362,ADIN ,5,Ê:Ê ,Ê:Ê
3362,ADON ,5,+1323Ê ,+290Ê
3362,ADVAITH ,5,Ê:Ê ,Ê:Ê
3362,AFNAN ,5,-47Ê ,Ê:Ê
3362,AHYAAN ,5,-408Ê ,Ê:Ê
3362,AJAN ,5,+460Ê ,+290Ê
3362,AJEET ,5,-959Ê ,-783Ê
3362,AJMAL ,5,Ê:Ê ,-1483Ê
3362,AKAY ,5,+1323Ê ,Ê:Ê
3362,AKIN ,5,+1323Ê ,Ê:Ê
3362,AKSHAR ,5,Ê:Ê ,Ê:Ê
3362,ALAIN ,5,+1323Ê ,Ê:Ê
3362,ALBIE-JAMES ,5,Ê:Ê ,Ê:Ê
3362,ALDO ,5,+1323Ê ,-352Ê
3362,ALEXI ,5,Ê:Ê ,-1291Ê
3362,ALIAS ,5,Ê:Ê ,Ê:Ê
3362,ALWYN ,5,-47Ê ,-1057Ê
3362,ALY ,5,Ê:Ê ,+290Ê
3362,AMAD ,5,Ê:Ê ,-1057Ê
3362,AMADEUSZ ,5,Ê:Ê ,Ê:Ê
3362,AMAURY ,5,-47Ê ,Ê:Ê
3362,AMER ,5,+1323Ê ,-1291Ê
3362,AMR ,5,-47Ê ,-1951Ê
3362,ANDREW-JUNIOR ,5,+460Ê ,Ê:Ê
3362,ANDRZEJ ,5,-702Ê ,+290Ê
3362,ANEIRIN ,5,-1442Ê ,-352Ê
3362,ANGELOS ,5,-702Ê ,Ê:Ê
3362,ANIL ,5,-702Ê ,-1629Ê
3362,ANMOL ,5,-1146Ê ,-352Ê
3362,ANSEL ,5,-1146Ê ,Ê:Ê
3362,ANTONIN ,5,-47Ê ,Ê:Ê
3362,ANTONIS ,5,Ê:Ê ,Ê:Ê
3362,ARA ,5,+460Ê ,Ê:Ê
3362,ARAD ,5,-1146Ê ,Ê:Ê
3362,ARAMIS ,5,Ê:Ê ,Ê:Ê
3362,ARBEN ,5,Ê:Ê ,Ê:Ê
3362,ARCHIE-RAY ,5,Ê:Ê ,Ê:Ê
3362,AREES ,5,+1323Ê ,Ê:Ê
3362,AREEZ ,5,+460Ê ,Ê:Ê
3362,AREL ,5,Ê:Ê ,Ê:Ê
3362,ARFAN ,5,-959Ê ,-352Ê
3362,ARKAN ,5,+1323Ê ,Ê:Ê
3362,ARKIN ,5,Ê:Ê ,Ê:Ê
3362,ARLAN ,5,-47Ê ,Ê:Ê
3362,ARNI ,5,Ê:Ê ,Ê:Ê
3362,ARTO ,5,Ê:Ê ,Ê:Ê
3362,ARTY ,5,+1323Ê ,Ê:Ê
3362,ARYAMAN ,5,+460Ê ,Ê:Ê
3362,ASHAZ ,5,-1823Ê ,Ê:Ê
3362,ASHVEER ,5,+1323Ê ,Ê:Ê
3362,ATHAN ,5,Ê:Ê ,Ê:Ê
3362,ATILLA ,5,+460Ê ,+290Ê
3362,AUM ,5,-47Ê ,-1291Ê
3362,AURELIO ,5,+460Ê ,Ê:Ê
3362,AVIN ,5,Ê:Ê ,Ê:Ê
3362,AVIRAL ,5,Ê:Ê ,Ê:Ê
3362,AVRAHAM ,5,-702Ê ,+290Ê
3362,AVYAN ,5,Ê:Ê ,Ê:Ê
3362,AWAB ,5,-959Ê ,Ê:Ê
3362,AWSTIN ,5,Ê:Ê ,Ê:Ê
3362,AZAM ,5,+1323Ê ,+290Ê
3362,AZUOLAS ,5,Ê:Ê ,Ê:Ê
3362,BABOUCARR ,5,-702Ê ,-783Ê
3362,BAILEY-RAE ,5,+1323Ê ,Ê:Ê
3362,BARTHOLOMEW ,5,Ê:Ê ,-1629Ê
3362,BENDEGUZ ,5,Ê:Ê ,Ê:Ê
3362,BENJI ,5,-47Ê ,-352Ê
3362,BHAVYA ,5,-959Ê ,Ê:Ê
3362,BILAAL ,5,-1745Ê ,-2391Ê
3362,BILLYJOE ,5,Ê:Ê ,-352Ê
3362,BLAIR ,5,-1442Ê ,-352Ê
3362,BLAYNE ,5,-47Ê ,-352Ê
3362,BLAZEJ ,5,-1146Ê ,Ê:Ê
3362,BOB ,5,+460Ê ,-352Ê
3362,BOBBY-GEORGE ,5,Ê:Ê ,Ê:Ê
3362,BOBBY-JOHN ,5,Ê:Ê ,Ê:Ê
3362,BOWIE ,5,-47Ê ,+290Ê
3362,BRAE ,5,-702Ê ,-783Ê
3362,BRAEDON ,5,+1323Ê ,+290Ê
3362,BRANDAN ,5,+460Ê ,-2763Ê
3362,BRENDEN ,5,-959Ê ,-2251Ê
3362,BRODIE-LEE ,5,Ê:Ê ,Ê:Ê
3362,BRODY-LEE ,5,-47Ê ,Ê:Ê
3362,BRYCHAN ,5,Ê:Ê ,-1291Ê
3362,BUZZ ,5,Ê:Ê ,Ê:Ê
3362,C-JAY ,5,-702Ê ,+290Ê
3362,CALE ,5,Ê:Ê ,-1629Ê
3362,CALEB-JAMES ,5,Ê:Ê ,Ê:Ê
3362,CALIX ,5,Ê:Ê ,Ê:Ê
3362,CAMARI ,5,Ê:Ê ,Ê:Ê
3362,CAN ,5,-408Ê ,-1291Ê
3362,CARTER-LEE ,5,Ê:Ê ,Ê:Ê
3362,CASEN ,5,Ê:Ê ,Ê:Ê
3362,CASSIEL ,5,-47Ê ,Ê:Ê
3362,CATHAL ,5,+1323Ê ,-1863Ê
3362,CAYLEB ,5,-1442Ê ,Ê:Ê
3362,CAYLEN ,5,+1323Ê ,Ê:Ê
3362,CECIL ,5,+1323Ê ,Ê:Ê
3362,CHARLY ,5,-47Ê ,-783Ê
3362,CHINONSO ,5,-959Ê ,-352Ê
3362,CHRISTOPHER-JUNIOR ,5,Ê:Ê ,Ê:Ê
3362,CLARENCE ,5,+460Ê ,-783Ê
3362,CLAUDIO ,5,Ê:Ê ,-1057Ê
3362,COBAN ,5,-408Ê ,-352Ê
3362,COBY-JAMES ,5,+1323Ê ,Ê:Ê
3362,CODY-JAY ,5,-1146Ê ,Ê:Ê
3362,COLETON ,5,Ê:Ê ,+290Ê
3362,CUBA ,5,-408Ê ,-783Ê
3362,DAHIR ,5,+1323Ê ,-1483Ê
3362,DAMIANO ,5,Ê:Ê ,Ê:Ê
3362,DAMILOLA ,5,+460Ê ,-352Ê
3362,DANILA ,5,-702Ê ,Ê:Ê
3362,DANY ,5,Ê:Ê ,Ê:Ê
3362,DARRELL ,5,+460Ê ,-1291Ê
3362,DARRYL ,5,-1958Ê ,-2520Ê
3362,DARSHIL ,5,Ê:Ê ,Ê:Ê
3362,DAVE ,5,+460Ê ,-1951Ê
3362,DAVIAN ,5,Ê:Ê ,-352Ê
3362,DAVIDS ,5,-1146Ê ,Ê:Ê
3362,DAVIN ,5,Ê:Ê ,-352Ê
3362,DAYAN ,5,Ê:Ê ,-783Ê
3362,DEIMANTAS ,5,-1566Ê ,Ê:Ê
3362,DEIVIDS ,5,-959Ê ,Ê:Ê
3362,DENLEY ,5,-959Ê ,+290Ê
3362,DERICK ,5,Ê:Ê ,+290Ê
3362,DESHAWN ,5,Ê:Ê ,-1057Ê
3362,DEVRAN ,5,+1323Ê ,+290Ê
3362,DHAIRYA ,5,-47Ê ,Ê:Ê
3362,DHARAM ,5,-408Ê ,+290Ê
3362,DIESEL ,5,-47Ê ,-2014Ê
3362,DIPSON ,5,Ê:Ê ,Ê:Ê
3362,DONTAY ,5,-1307Ê ,-1291Ê
3362,DREY ,5,Ê:Ê ,Ê:Ê
3362,DUANE ,5,-408Ê ,-1629Ê
3362,DYLLAN ,5,-408Ê ,-783Ê
3362,DYLON ,5,Ê:Ê ,-2081Ê
3362,EBRIMA ,5,-959Ê ,-1765Ê
3362,EBUBECHUKWU ,5,+460Ê ,Ê:Ê
3362,EDI ,5,Ê:Ê ,-352Ê
3362,EDOUARD ,5,+1323Ê ,+290Ê
3362,EDRIS ,5,+460Ê ,Ê:Ê
3362,EDUARDS ,5,Ê:Ê ,Ê:Ê
3362,EIFION ,5,Ê:Ê ,+290Ê
3362,EKAMVEER ,5,+460Ê ,Ê:Ê
3362,ELDON ,5,-702Ê ,Ê:Ê
3362,ELI-JAMES ,5,Ê:Ê ,Ê:Ê
3362,ELIE ,5,Ê:Ê ,-352Ê
3362,ELVIN ,5,-959Ê ,-1483Ê
3362,ELWYN ,5,+460Ê ,+290Ê
3362,ELY ,5,+1323Ê ,-783Ê
3362,ELYAN ,5,+1323Ê ,Ê:Ê
3362,ELYON ,5,Ê:Ê ,Ê:Ê
3362,EMAD ,5,-1566Ê ,-1483Ê
3362,EMILIANO ,5,-47Ê ,Ê:Ê
3362,ERDEM ,5,Ê:Ê ,+290Ê
3362,ERNESTS ,5,+460Ê ,Ê:Ê
3362,ETHYN ,5,Ê:Ê ,Ê:Ê
3362,EYOB ,5,Ê:Ê ,Ê:Ê
3362,EZAAN ,5,+1323Ê ,Ê:Ê
3362,FAARIS ,5,-1442Ê ,-1629Ê
3362,FARRELL ,5,-1307Ê ,-2546Ê
3362,FAWAD ,5,-702Ê ,Ê:Ê
3362,FINBARR ,5,-408Ê ,-352Ê
3362,FINIAN ,5,+1323Ê ,+290Ê
3362,FRANKIE-JAY ,5,-408Ê ,Ê:Ê
3362,FRYDERYK ,5,-959Ê ,Ê:Ê
3362,FURKAN ,5,-1146Ê ,-1057Ê
3362,FYNLAY ,5,Ê:Ê ,+290Ê
3362,GERGO ,5,Ê:Ê ,Ê:Ê
3362,GHAZI ,5,+460Ê ,Ê:Ê
3362,GIL ,5,-1146Ê ,-1483Ê
3362,GRANTAS ,5,Ê:Ê ,Ê:Ê
3362,GUNNER ,5,Ê:Ê ,Ê:Ê
3362,GURFATEH ,5,-1566Ê ,Ê:Ê
3362,GURSEVAK ,5,Ê:Ê ,Ê:Ê
3362,GURSHAAN ,5,-1442Ê ,+290Ê
3362,HABEEB ,5,-1442Ê ,-783Ê
3362,HALLAM ,5,+1323Ê ,-783Ê
3362,HANAD ,5,-1146Ê ,-1483Ê
3362,HANSON ,5,+1323Ê ,Ê:Ê
3362,HARITH ,5,+460Ê ,-1057Ê
3362,HARJEEVAN ,5,-702Ê ,Ê:Ê
3362,HARLO ,5,-702Ê ,Ê:Ê
3362,HARRISON-LEE ,5,Ê:Ê ,Ê:Ê
3362,HARRY-LEE ,5,Ê:Ê ,-1057Ê
3362,HARSHAAN ,5,-47Ê ,Ê:Ê
3362,HAYDAN ,5,Ê:Ê ,-783Ê
3362,HENIL ,5,Ê:Ê ,Ê:Ê
3362,HENRIE ,5,-47Ê ,Ê:Ê
3362,HENSON ,5,+1323Ê ,Ê:Ê
3362,HERKUS ,5,+1323Ê ,Ê:Ê
3362,HET ,5,+1323Ê ,Ê:Ê
3362,HILAL ,5,-47Ê ,Ê:Ê
3362,HOSEA ,5,+460Ê ,+290Ê
3362,HRISTO ,5,+1323Ê ,Ê:Ê
3362,HUSSNAIN ,5,+460Ê ,-1863Ê
3362,IBRAAHEEM ,5,-47Ê ,-1057Ê
3362,IDEN ,5,Ê:Ê ,-783Ê
3362,IGNATIUS ,5,+460Ê ,-1483Ê
3362,ILHAM ,5,+460Ê ,Ê:Ê
3362,ILJA ,5,+460Ê ,Ê:Ê
3362,IMAM ,5,Ê:Ê ,-783Ê
3362,ISAAM ,5,-408Ê ,-783Ê
3362,ISAK ,5,-702Ê ,Ê:Ê
3362,ISTVAN ,5,Ê:Ê ,Ê:Ê
3362,IUSTIN ,5,+1323Ê ,Ê:Ê
3362,IYAAZ ,5,-47Ê ,Ê:Ê
3362,IYANUOLUWA ,5,Ê:Ê ,Ê:Ê
3362,JABARI ,5,Ê:Ê ,Ê:Ê
3362,JACEK ,5,-959Ê ,Ê:Ê
3362,JACOB-LEE ,5,-1307Ê ,Ê:Ê
3362,JAHMARI ,5,-47Ê ,-352Ê
3362,JAMAINE ,5,+460Ê ,-1629Ê
3362,JAMIESON ,5,+460Ê ,-1057Ê
3362,JANOS ,5,+1323Ê ,Ê:Ê
3362,JASHAN ,5,Ê:Ê ,+290Ê
3362,JAXXON ,5,-47Ê ,Ê:Ê
3362,JAYJAY ,5,-1566Ê ,-783Ê
3362,JAYME ,5,Ê:Ê ,Ê:Ê
3362,JAZIAH ,5,-1307Ê ,Ê:Ê
3362,JAZIB ,5,-959Ê ,-783Ê
3362,JAZZ ,5,Ê:Ê ,-783Ê
3362,JEDAIAH ,5,Ê:Ê ,Ê:Ê
3362,JEDEDIAH ,5,Ê:Ê ,Ê:Ê
3362,JEFFERY ,5,-959Ê ,Ê:Ê
3362,JERZY ,5,-47Ê ,Ê:Ê
3362,JEVON ,5,+1323Ê ,-2139Ê
3362,JOBAN ,5,-1146Ê ,Ê:Ê
3362,JOHN-JOSEPH ,5,Ê:Ê ,Ê:Ê
3362,JON-PAUL ,5,+460Ê ,-1057Ê
3362,JORDAN-JAMES ,5,Ê:Ê ,Ê:Ê
3362,JORDY ,5,-47Ê ,-352Ê
3362,JUKE ,5,Ê:Ê ,Ê:Ê
3362,KAAMIL ,5,Ê:Ê ,Ê:Ê
3362,KADEEM ,5,Ê:Ê ,-352Ê
3362,KAESON ,5,Ê:Ê ,Ê:Ê
3362,KAIDE ,5,+1323Ê ,-783Ê
3362,KAIDEN-JAMES ,5,Ê:Ê ,Ê:Ê
3362,KAIRAN ,5,-1442Ê ,-783Ê
3362,KAIRAV ,5,-47Ê ,Ê:Ê
3362,KALLAN ,5,Ê:Ê ,-1057Ê
3362,KAMRON ,5,-1442Ê ,-2362Ê
3362,KANISH ,5,Ê:Ê ,Ê:Ê
3362,KARAMVEER ,5,-702Ê ,-783Ê
3362,KARLIS ,5,Ê:Ê ,Ê:Ê
3362,KARTHIK ,5,-1307Ê ,+290Ê
3362,KARTIK ,5,-702Ê ,+290Ê
3362,KASRA ,5,-959Ê ,-352Ê
3362,KASSIM ,5,+460Ê ,-783Ê
3362,KAVELL ,5,Ê:Ê ,Ê:Ê
3362,KAYDEN-JAY ,5,-47Ê ,Ê:Ê
3362,KAYEN ,5,-47Ê ,Ê:Ê
3362,KAYLON ,5,-1146Ê ,Ê:Ê
3362,KAZIM ,5,-408Ê ,-1765Ê
3362,KEANAN ,5,Ê:Ê ,-2323Ê
3362,KEBBA ,5,+1323Ê ,+290Ê
3362,KEHINDE ,5,-1146Ê ,-1057Ê
3362,KELLY ,5,-702Ê ,-1291Ê
3362,KENECHI ,5,+1323Ê ,Ê:Ê
3362,KHALEED ,5,Ê:Ê ,Ê:Ê
3362,KHALIF ,5,+460Ê ,-352Ê
3362,KHIAN ,5,+460Ê ,Ê:Ê
3362,KIE ,5,-1442Ê ,-2081Ê
3362,KIEAN ,5,-1566Ê ,+290Ê
3362,KIEFER ,5,-959Ê ,-1863Ê
3362,KIELAN ,5,-702Ê ,-1765Ê
3362,KIER ,5,-702Ê ,-1291Ê
3362,KINLEY ,5,+1323Ê ,Ê:Ê
3362,KIP ,5,-702Ê ,+290Ê
3362,KIRIL ,5,-408Ê ,Ê:Ê
3362,KIRK ,5,-1146Ê ,-2423Ê
3362,KLAIDAS ,5,+460Ê ,Ê:Ê
3362,KOBAN ,5,Ê:Ê ,Ê:Ê
3362,KOBEN ,5,-1146Ê ,+290Ê
3362,KOHAN ,5,Ê:Ê ,Ê:Ê
3362,KORDELL ,5,-408Ê ,Ê:Ê
3362,KOVAN ,5,Ê:Ê ,+290Ê
3362,KRIS ,5,-702Ê ,+290Ê
3362,KRISTOFERS ,5,-408Ê ,Ê:Ê
3362,KRUZ ,5,+460Ê ,Ê:Ê
3362,KUDAKWASHE ,5,Ê:Ê ,-783Ê
3362,KWASI ,5,Ê:Ê ,-1629Ê
3362,KYEN ,5,Ê:Ê ,Ê:Ê
3362,KYNAN ,5,Ê:Ê ,-1951Ê
3362,KYRUN ,5,Ê:Ê ,Ê:Ê
3362,LAINE ,5,Ê:Ê ,Ê:Ê
3362,LAKEN ,5,+1323Ê ,+290Ê
3362,LANDEN ,5,Ê:Ê ,Ê:Ê
3362,LAURENT ,5,Ê:Ê ,-1291Ê
3362,LAYLAN ,5,-408Ê ,Ê:Ê
3362,LAYTON-JAY ,5,+460Ê ,Ê:Ê
3362,LAYTON-LEE ,5,Ê:Ê ,Ê:Ê
3362,LAZER ,5,+1323Ê ,Ê:Ê
3362,LEALAND ,5,-47Ê ,Ê:Ê
3362,LEEVI ,5,Ê:Ê ,+290Ê
3362,LEIGHLAND ,5,+1323Ê ,Ê:Ê
3362,LENNARD ,5,-408Ê ,-1483Ê
3362,LEO-JAY ,5,-1146Ê ,Ê:Ê
3362,LEONARDAS ,5,Ê:Ê ,Ê:Ê
3362,LEONDRE ,5,Ê:Ê ,Ê:Ê
3362,LESLIE ,5,-1307Ê ,-2139Ê
3362,LINDON ,5,+1323Ê ,Ê:Ê
3362,LORENZ ,5,Ê:Ê ,Ê:Ê
3362,LOVELL ,5,Ê:Ê ,Ê:Ê
3362,LUCAH ,5,+1323Ê ,Ê:Ê
3362,LUDOVICO ,5,+460Ê ,+290Ê
3362,LUDWIK ,5,-702Ê ,Ê:Ê
3362,LUKE-JUNIOR ,5,Ê:Ê ,Ê:Ê
3362,LYNDEN ,5,-408Ê ,-1291Ê
3362,MAAHIR ,5,-1566Ê ,Ê:Ê
3362,MAANAV ,5,-959Ê ,Ê:Ê
3362,MAHAMAD ,5,Ê:Ê ,Ê:Ê
3362,MAHD ,5,+1323Ê ,Ê:Ê
3362,MAKSYM ,5,-1442Ê ,Ê:Ê
3362,MALAKIE ,5,+460Ê ,Ê:Ê
3362,MALIKI ,5,+1323Ê ,Ê:Ê
3362,MALIQUE ,5,Ê:Ê ,-783Ê
3362,MANMEET ,5,+460Ê ,Ê:Ê
3362,MANNI ,5,Ê:Ê ,Ê:Ê
3362,MANSOUR ,5,-47Ê ,-352Ê
3362,MARLIN ,5,Ê:Ê ,Ê:Ê
3362,MASON-JAY ,5,-408Ê ,Ê:Ê
3362,MASOUD ,5,+460Ê ,Ê:Ê
3362,MASSIMILIANO ,5,+460Ê ,-352Ê
3362,MATEJ ,5,-1823Ê ,Ê:Ê
3362,MATH ,5,Ê:Ê ,+290Ê
3362,MATTIE ,5,Ê:Ê ,-352Ê
3362,MCCAULEY ,5,+1323Ê ,-2014Ê
3362,MENDEL ,5,-702Ê ,-352Ê
3362,METE ,5,-408Ê ,-352Ê
3362,METEHAN ,5,+460Ê ,Ê:Ê
3362,MICHAEL-JAMES ,5,+1323Ê ,Ê:Ê
3362,MICHELE ,5,Ê:Ê ,-1057Ê
3362,MICIAH ,5,Ê:Ê ,Ê:Ê
3362,MING ,5,+1323Ê ,-783Ê
3362,MIQDAD ,5,Ê:Ê ,Ê:Ê
3362,MIRWAIS ,5,Ê:Ê ,Ê:Ê
3362,MISHAEL ,5,Ê:Ê ,Ê:Ê
3362,MOHAMUD ,5,Ê:Ê ,+290Ê
3362,MONTE ,5,-408Ê ,Ê:Ê
3362,MUAAD ,5,+1323Ê ,+290Ê
3362,MUHAMMAD- ,5,Ê:Ê ,Ê:Ê
3362,MUKHTAR ,5,-1146Ê ,-1483Ê
3362,MUNEEB ,5,-1656Ê ,-2362Ê
3362,MUNIR ,5,-702Ê ,-352Ê
3362,MUTASIM ,5,-702Ê ,+290Ê
3362,MYKOLAS ,5,Ê:Ê ,Ê:Ê
3362,NADIM ,5,Ê:Ê ,-1483Ê
3362,NADIR ,5,+460Ê ,-2284Ê
3362,NAVEED ,5,-47Ê ,-1765Ê
3362,NAVIN ,5,+1323Ê ,-783Ê
3362,NIAL ,5,Ê:Ê ,+290Ê
3362,NIKKO ,5,Ê:Ê ,Ê:Ê
3362,NITHIN ,5,Ê:Ê ,+290Ê
3362,OAKLEE ,5,-959Ê ,Ê:Ê
3362,OBADIAH ,5,Ê:Ê ,Ê:Ê
3362,OBAFEMI ,5,-47Ê ,Ê:Ê
3362,OJAS ,5,-408Ê ,Ê:Ê
3362,OLIVER-JACK ,5,Ê:Ê ,Ê:Ê
3362,OLIVERIS ,5,Ê:Ê ,Ê:Ê
3362,OLLIE-JAMES ,5,-959Ê ,Ê:Ê
3362,OLUWANIFEMI ,5,-702Ê ,Ê:Ê
3362,OLUWATOMIWA ,5,-47Ê ,-352Ê
3362,OLUWATONI ,5,-47Ê ,Ê:Ê
3362,ORHAN ,5,-47Ê ,-783Ê
3362,ORRIN ,5,+460Ê ,-1057Ê
3362,OSHER ,5,Ê:Ê ,-352Ê
3362,OZ ,5,-47Ê ,-352Ê
3362,PEREZ ,5,-702Ê ,-352Ê
3362,PORTER ,5,-959Ê ,Ê:Ê
3362,PRATHAM ,5,-408Ê ,-1057Ê
3362,PRAVEEN ,5,Ê:Ê ,-1483Ê
3362,PRIYAN ,5,-959Ê ,Ê:Ê
3362,PROSPER ,5,-702Ê ,Ê:Ê
3362,QUIN ,5,+1323Ê ,Ê:Ê
3362,QUINTIN ,5,+460Ê ,Ê:Ê
3362,RAED ,5,-408Ê ,Ê:Ê
